,x,y,target
0,46.43694305419922,32.94615936279297,1.0
1,-66.09259796142578,53.86020278930664,0.0
2,-55.494659423828125,20.63263511657715,0.0
3,57.81611251831055,-49.40996170043945,0.0
4,-13.89359188079834,-36.068626403808594,0.0
5,-23.90107536315918,-46.22917938232422,0.0
6,2.89609432220459,-21.077199935913086,1.0
7,36.17653274536133,16.086978912353516,1.0
8,17.70945167541504,29.354129791259766,0.0
9,-58.70684051513672,4.1820454597473145,0.0
10,-31.6907901763916,69.1240005493164,1.0
11,45.59400177001953,-20.623329162597656,1.0
12,-27.146800994873047,-79.1194076538086,1.0
13,16.65652084350586,82.1568832397461,1.0
14,33.62454605102539,19.43146324157715,1.0
15,14.98001766204834,54.91484832763672,1.0
16,65.73709106445312,-45.36233139038086,1.0
17,-15.646756172180176,4.780740737915039,1.0
18,-10.663090705871582,2.0727012157440186,1.0
19,-31.5133113861084,31.241540908813477,0.0
20,-49.78117752075195,-10.360719680786133,1.0
21,48.273963928222656,41.0402717590332,1.0
22,44.36602020263672,11.8936128616333,0.0
23,-6.2523274421691895,-4.502937316894531,1.0
24,20.88751220703125,-32.418521881103516,0.0
25,-10.6662015914917,2.1322782039642334,0.0
26,-45.793296813964844,-25.072246551513672,0.0
27,-49.819091796875,34.710811614990234,0.0
28,-33.83832931518555,-23.37980842590332,1.0
29,-12.162372589111328,-3.659255027770996,1.0
30,54.40961456298828,53.98637771606445,1.0
31,30.98604393005371,48.635772705078125,1.0
32,3.1764070987701416,7.17694616317749,0.0
33,-62.46955490112305,58.447120666503906,0.0
34,-31.41973304748535,30.464324951171875,1.0
35,-22.030710220336914,-2.0924477577209473,1.0
36,12.779349327087402,11.924691200256348,1.0
37,5.948681354522705,-17.372587203979492,0.0
38,17.60431480407715,71.55597686767578,1.0
39,-73.05702209472656,9.865819931030273,1.0
40,70.55010986328125,38.625389099121094,0.0
41,53.85665512084961,-61.41284942626953,0.0
42,-15.660435676574707,4.8198418617248535,1.0
43,-31.019922256469727,-69.3987045288086,1.0
