,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,7.043246603012085,0.06624326705932618,0.5,0.4999999999999999,0.1,"(50, 50)",2,"{'gmm__n_components': 2, 'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50)}",233,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.4999999999999999,0.5000000000000001,0.4999999999999999,0.36525612926800793,0.0046535649180332326,4.964685539018628e-17,4.2998752849492583e-17
1,8.761251831054688,0.09040861129760742,0.5,0.4999999999999999,0.1,"(50, 50)",3,"{'gmm__n_components': 3, 'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50)}",233,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.4999999999999999,0.5000000000000001,0.4999999999999999,0.44371531135349357,0.003379208518405059,4.964685539018628e-17,4.2998752849492583e-17
2,12.799275588989257,0.1215507984161377,0.5357450501633036,0.5353058123146269,0.1,"(50, 50)",4,"{'gmm__n_components': 4, 'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50)}",181,0.5593058075457582,0.5599305870881122,0.5,0.49999999999999994,0.5314625192476149,0.5325080151995606,0.5,0.4999999999999999,0.5879611560518516,0.5840904592854621,3.322900619812953,0.006722127608975539,0.03421976388879883,0.033127480277866904
3,13.617578840255737,0.1276383876800537,0.5,0.4999999999999999,0.1,"(50, 50)",5,"{'gmm__n_components': 5, 'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50)}",233,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.4999999999999999,0.5000000000000001,0.4999999999999999,1.098582554248593,0.011025804114917036,4.964685539018628e-17,4.2998752849492583e-17
4,17.657507753372194,0.15121583938598632,0.5096268487649528,0.5106833639452303,0.1,"(50, 50)",6,"{'gmm__n_components': 6, 'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50)}",225,0.5,0.49999999999999994,0.5481292968315646,0.5534168197261514,0.5,0.49999999999999994,0.5,0.4999999999999999,0.5000000000000001,0.4999999999999999,3.188331596652986,0.014339261927492124,0.019252460741882273,0.021366727890460603
5,19.775905561447143,0.16174139976501464,0.5610315693068427,0.5620487883515946,0.1,"(50, 50)",7,"{'gmm__n_components': 7, 'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50)}",167,0.6118619517947942,0.6153564615285589,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.4999999999999999,0.6933142017957352,0.6948874802294143,4.570682457028906,0.008384384071265316,0.07906293579235892,0.0800474640286066
6,26.071936559677123,0.17319183349609374,0.5981495012648532,0.6011152416010253,0.1,"(50, 50)",8,"{'gmm__n_components': 8, 'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50)}",113,0.5998695751396658,0.5978726062119798,0.5762999990849325,0.584225721659197,0.5664195568244493,0.5668601508095098,0.6542269709040774,0.6645771155032066,0.5939447324032014,0.5920406138212333,4.016985281788237,0.007746924999594571,0.030493201688191866,0.03340341336386093
7,32.02555518150329,0.20991859436035157,0.5653951486916423,0.565913755370939,0.1,"(50, 50)",9,"{'gmm__n_components': 9, 'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50)}",156,0.5731213870428095,0.5674242957309124,0.5139402921173027,0.5184418325158517,0.5127988839502968,0.516030979860324,0.6470606554685626,0.6478636752220288,0.5800792806959877,0.5798079935255779,9.663713336049659,0.012831595574134866,0.049715277196350105,0.048276279272285984
8,30.64938039779663,0.22314324378967285,0.5144838606832121,0.5139776664166301,0.1,"(50, 50)",10,"{'gmm__n_components': 10, 'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50)}",219,0.5673934105705836,0.5640946441115833,0.5,0.49999999999999994,0.5,0.49999999999999994,0.503114816761796,0.5038691759708669,0.5019049229537598,0.5019245120007003,4.4044092241905295,0.017210792774099343,0.026483037155816912,0.02509948955916016
9,56.96458287239075,0.3182483196258545,0.5731076773176018,0.5756452815897048,0.1,"(50, 50)",15,"{'gmm__n_components': 15, 'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50)}",122,0.6080724628156741,0.6116456932223854,0.5681194335121598,0.5780574768637351,0.5243261705724802,0.5211612311112149,0.642211855259981,0.6489367323881158,0.5228132973665606,0.5184252743630734,2.2265676319484733,0.016667318265197895,0.04675727283617726,0.05082543864534132
10,108.36187658309936,0.4056370735168457,0.6182500608050147,0.6174939328178037,0.1,"(50, 50)",20,"{'gmm__n_components': 20, 'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50)}",83,0.7044836370664486,0.6994713226497753,0.63209756228768,0.6352020493545568,0.6249893588731469,0.6200410516832174,0.5573165126176524,0.5596804053207801,0.5723357799866703,0.5730748350806888,28.953580876977895,0.030879111681575287,0.05195057425728669,0.04971079933955052
