,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,15.545247173309326,0.08976058959960938,0.5000000000000001,0.5000000000000001,0.001,"(100, 100)",2,"{'NN__hidden_layer_sizes': (100, 100), 'NN__alpha': 0.001, 'gmm__n_components': 2}",7,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,1.368299593839622,0.008003374815638585,0.0,0.0
1,19.69136471748352,0.10112919807434081,0.5000000000000001,0.5000000000000001,0.001,"(100, 100)",3,"{'NN__hidden_layer_sizes': (100, 100), 'NN__alpha': 0.001, 'gmm__n_components': 3}",7,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,1.5795166680542752,0.004910068914709664,0.0,0.0
2,24.194327926635744,0.1220733642578125,0.5000000000000001,0.5000000000000001,0.001,"(100, 100)",4,"{'NN__hidden_layer_sizes': (100, 100), 'NN__alpha': 0.001, 'gmm__n_components': 4}",7,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,2.5797827570150393,0.012466224588054582,0.0,0.0
3,31.84168586730957,0.13005361557006836,0.5000000000000001,0.5000000000000001,0.001,"(100, 100)",5,"{'NN__hidden_layer_sizes': (100, 100), 'NN__alpha': 0.001, 'gmm__n_components': 5}",7,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,3.202095010762349,0.009109292774349693,0.0,0.0
4,39.46072015762329,0.13823208808898926,0.5000000000000001,0.5000000000000001,0.001,"(100, 100)",6,"{'NN__hidden_layer_sizes': (100, 100), 'NN__alpha': 0.001, 'gmm__n_components': 6}",7,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,15.299030683789976,0.011911834336169887,0.0,0.0
5,44.789477252960204,0.1517953872680664,0.5000000000000001,0.5000000000000001,0.001,"(100, 100)",7,"{'NN__hidden_layer_sizes': (100, 100), 'NN__alpha': 0.001, 'gmm__n_components': 7}",7,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,9.739574298787785,0.010767947848292873,0.0,0.0
6,48.129748582839966,0.17672786712646485,0.5000000000000001,0.5000000000000001,0.001,"(100, 100)",8,"{'NN__hidden_layer_sizes': (100, 100), 'NN__alpha': 0.001, 'gmm__n_components': 8}",7,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,8.255231812728235,0.013085701430359795,0.0,0.0
7,60.68937611579895,0.18929414749145507,0.5000000000000001,0.5000000000000001,0.001,"(100, 100)",9,"{'NN__hidden_layer_sizes': (100, 100), 'NN__alpha': 0.001, 'gmm__n_components': 9}",7,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,8.299887674036041,0.0069492053741574585,0.0,0.0
8,62.50851473808289,0.2102370262145996,0.5000000000000001,0.5000000000000001,0.001,"(100, 100)",10,"{'NN__hidden_layer_sizes': (100, 100), 'NN__alpha': 0.001, 'gmm__n_components': 10}",7,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,7.76990218596859,0.005100877966801723,0.0,0.0
9,111.14371299743652,0.26967787742614746,0.5060453238026618,0.5069811934435489,0.001,"(100, 100)",15,"{'NN__hidden_layer_sizes': (100, 100), 'NN__alpha': 0.001, 'gmm__n_components': 15}",6,0.5077884288433404,0.5083795822363826,0.5117434600624323,0.5154434341404438,0.5000000000000001,0.5000000000000001,0.5106942962845142,0.5110829508409183,0.5000000000000001,0.5000000000000001,15.9839932170563,0.03701905608455066,0.005103160650999576,0.006129658169383976
10,145.70568299293518,0.3392940044403076,0.511361611508196,0.5116349812263822,0.001,"(100, 100)",20,"{'NN__hidden_layer_sizes': (100, 100), 'NN__alpha': 0.001, 'gmm__n_components': 20}",5,0.5067392650654223,0.507410598387761,0.506142215254511,0.5057367449922621,0.511775689411991,0.514931329837402,0.5206844767700561,0.5203485867969483,0.5114664185601373,0.5097476461175374,29.246729681541662,0.03545474504165579,0.005209767606246109,0.0053476998991823605
