,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
33,11.657946395874024,0.03809762001037598,0.8038053060157351,0.8086750782661175,0.1,"(50,)",52,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 52}",87,0.8041476770701325,0.8066933918100464,0.8051656761128568,0.8077430765623076,0.7954871109090705,0.8107804889344342,0.8058351280856917,0.8082593024759862,0.8083913195577715,0.8098991315478129,2.944242562492199,0.0001542568575285642,0.0043888497687723715,0.001476457816019857
34,7.987115716934204,0.03864984512329102,0.8064543528148165,0.8125240603497875,0.1,"(50,)",85,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 85}",20,0.8074882224080022,0.8112890044426643,0.8088265462305444,0.811606000655776,0.7986569170758159,0.813321156717815,0.8070504463862538,0.8144831011211567,0.8102498803463354,0.811921038811525,1.8412664304680948,0.0011340659585801695,0.004056016502392091,0.001200419512912591
35,9.164783239364624,0.02719402313232422,0.7999482268594662,0.8040962368933826,0.1,"(50,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 25}",275,0.800301184070383,0.8048820042678966,0.8020063683555515,0.8014235339310287,0.7945834152990704,0.8067600972564987,0.7982914263329326,0.8031906140040308,0.8045591231820246,0.8042249350074583,2.1230118032148573,0.0012621186820698936,0.003380685738135877,0.001771645537250112
36,7.924042463302612,0.029247188568115236,0.7990630525410812,0.8038118053117064,0.1,"(50,)",29,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 29}",294,0.7988273970845728,0.8023306734540767,0.7985569613458077,0.8031355675026529,0.7908336144800586,0.8068072393236227,0.8033593381313443,0.8037774532176137,0.8037383933396954,0.8030080930605652,1.0499194435015808,0.0005806493398701128,0.0046551097333108,0.001566576364102772
37,11.351835870742798,0.03901071548461914,0.803022643728685,0.8086745917755891,0.1,"(50,)",57,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 57}",124,0.8044272984969599,0.8097052129372189,0.8066378147271961,0.8080785207918842,0.79384120493201,0.809955451797661,0.8032640030605073,0.8079416408346322,0.806943123690372,0.8076921325165498,1.6969716994266666,0.0001398454860920887,0.004791002970493466,0.0009550420168848898
38,4.438471794128418,0.019460391998291016,0.705749296349134,0.7061042380704515,0.1,"(25,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 2}",379,0.7073018556781151,0.706129479640637,0.7096290290194383,0.7045399970159565,0.7005822200432643,0.7081038309071531,0.704463998439848,0.7073416629543076,0.7067693306717577,0.7044062198342037,1.1275948574594687,0.0005962294183275573,0.0030611771447768056,0.0014737940832991413
39,5.793744230270386,0.028727054595947266,0.8000022954778909,0.803074968023777,0.1,"(25,)",34,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 34}",273,0.7998063438194084,0.8017994001415553,0.8040213324961785,0.8047984460041513,0.790208262621959,0.8036591839827303,0.8014320476009436,0.8043122898536612,0.8045439169300292,0.8008055201367867,0.7944345755650295,0.0001759428962193602,0.005191970726783449,0.0015244748000645312
40,7.777705430984497,0.034644126892089844,0.8020299693813768,0.8058816923130815,0.1,"(25,)",66,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 66}",182,0.8000842668653634,0.8019541267980304,0.8047343579645045,0.8067716741471773,0.7938975871665269,0.8098289638622325,0.806842346846383,0.8077560772066917,0.8045916934446781,0.803097619551276,0.9789361886287139,0.00011277486099873824,0.004625068079429933,0.0029347289856202297
41,5.795338869094849,0.01982736587524414,0.7836253786965962,0.7848035878445749,0.1,"(25,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 6}",360,0.7860071351018504,0.786288245276019,0.791032999320831,0.7865308981786876,0.7801183228502128,0.789284315747632,0.7751903728566172,0.7762557282065431,0.7857780427497866,0.7856587518139928,1.7792254660406734,0.0003745203924367535,0.0054521266872359295,0.004451110895639276
42,7.084298610687256,0.0301149845123291,0.8011278125512985,0.8045801399402709,0.1,"(25,)",38,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 38}",235,0.8010067254523839,0.8041925960122833,0.8045054654583643,0.8048522258849699,0.7886820521026887,0.8026919710770115,0.8066993442401275,0.8083380166265766,0.8047458117819398,0.8028258901005134,1.4620071812388042,0.0006503412698437957,0.006487693923802274,0.0020488256345220683
43,10.292557001113892,0.03190178871154785,0.8032248274538829,0.809027587325225,0.1,"(25,)",71,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 71}",114,0.7995758735350275,0.8052161596955347,0.8081622415361245,0.8099935045616758,0.7959235763358378,0.8105932265697836,0.8035313217837239,0.8098056104793115,0.8089319655295504,0.8095294353198189,3.363649288575946,0.0003144162184772328,0.004973224755394722,0.001937440288943843
44,6.651244831085205,0.021056365966796876,0.7836839205074746,0.7863421220343346,0.1,"(25,)",11,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 11}",359,0.7773393464168441,0.7798440565533493,0.7918646670084595,0.7860657649566944,0.7829788166559812,0.7946324952470671,0.7798451263767272,0.7842539550226967,0.7863924602815247,0.7869143383918656,1.263709771532108,0.0003338399707229812,0.00509413179450922,0.004810808440672866
45,6.565660619735718,0.030462265014648438,0.800790475501527,0.8049035886251061,0.1,"(25,)",43,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 43}",249,0.8032529020913317,0.8064126169461708,0.8080861195738257,0.807089100088813,0.7897508003763118,0.8065805790078248,0.8034098426155921,0.8050357733247777,0.7994523710454613,0.7993998737579445,1.3295754243909796,0.0001522109471988973,0.006161434669340912,0.002834581934230975
46,8.088143730163575,0.03219780921936035,0.804284592240493,0.8099098734877381,0.1,"(25,)",75,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 75}",70,0.8029102027989043,0.8087588718974771,0.8112930948665494,0.8114898654588846,0.7962857035106478,0.811347611123366,0.803943426823538,0.8080366352531674,0.8069909002050208,0.8099163837057958,1.2051574823025821,0.00012782345578464147,0.004948338794638196,0.0013709363708770928
47,5.848394870758057,0.021667337417602538,0.7939196812988235,0.7951994853712244,0.1,"(25,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 15}",332,0.7879584388537367,0.7857412630536845,0.799520606611008,0.7988128452821711,0.7878457637558892,0.7997093663214128,0.7942794540691188,0.7968354276297338,0.7999952257465801,0.79489852456912,1.8319765501915488,0.0013660244253343291,0.0053073685232195205,0.0050123896479922275
48,7.653629779815674,0.031038570404052734,0.8009059043948884,0.8058238171309391,0.1,"(25,)",48,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 48}",243,0.7991919375550189,0.805134392669869,0.8038888282993629,0.8051800831317153,0.792073293167574,0.8070373756794135,0.8023549563194818,0.8060611127538719,0.8070212107676574,0.8057061214198259,1.0257525526355675,0.00026011488396122663,0.00508614122529542,0.0006975077623842274
49,6.54470477104187,0.032511234283447266,0.8053963194071941,0.810076587038641,0.1,"(25,)",80,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 80}",42,0.805545580398565,0.8084010602001099,0.8074543633462135,0.8076932473060502,0.7978188450186746,0.8124364121708156,0.806008895448413,0.8117970957951286,0.8101543273170377,0.8100551197211009,1.0042025238149905,0.00042094270396368866,0.004115526611632583,0.001844835187701051
50,12.001297998428345,0.03350996971130371,0.8021663001112611,0.8072288844143364,0.1,"(25,)",61,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 61}",172,0.8015403567224834,0.8064949467107485,0.8071457814570908,0.8073881510077984,0.7945700799408011,0.8094521479617933,0.8026061027356,0.8060321885762525,0.804969488103189,0.8067769878150887,2.6335642884706396,0.000929369114092317,0.004264744266085126,0.0011952591909113815
51,7.721091985702515,0.022585248947143553,0.7985044717414184,0.8004879635383432,0.1,"(25,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 20}",300,0.7992636771630679,0.8004978062738379,0.7951587892921659,0.7960034745111297,0.7914584397189145,0.8015412107314844,0.8028013935364452,0.8040320885418945,0.8038404706156594,0.8003652376333689,2.2853996140824195,0.0005162241056756542,0.004655114674876389,0.0025998443050709317
52,7.019788551330566,0.031997966766357425,0.8023801476469218,0.8058656200924436,0.1,"(25,)",52,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 52}",154,0.8031056524696971,0.8042428496588846,0.8022196151738371,0.8044881324607785,0.7956429222543517,0.8094603666623387,0.8066319369769269,0.8084633982597227,0.8043007188394588,0.8026733534204935,1.7143773929874286,0.00021018841305104783,0.003679900969484541,0.0026226733257663283
53,6.412812185287476,0.03407297134399414,0.80576450503477,0.8099454532326871,0.1,"(25,)",85,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 85}",33,0.8076077884214173,0.8087420268921245,0.8100941527256963,0.8086386091491261,0.7969395097956277,0.8113877979253731,0.803082574237175,0.806138285300898,0.8110988139633148,0.8148205468959138,2.4014174193197544,0.00034649150218107514,0.005209019768554299,0.002949491499038215
54,5.81939663887024,0.02431797981262207,0.797728237701592,0.8014066197850751,0.1,"(25,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 25}",307,0.7980823173958629,0.8016614282398525,0.8005283519909434,0.8019306705415983,0.7905709164160127,0.8037927450331352,0.7956044960372751,0.7982787582136972,0.8038556258969778,0.8013694968970917,0.686568454206838,0.0003982601779667621,0.004499890217221301,0.001778653780924411
55,7.288113355636597,0.025049972534179687,0.7989013516169468,0.8040144234111496,0.1,"(25,)",29,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 29}",296,0.7991808301441135,0.8054304092640839,0.7964112767187068,0.7983085922771669,0.7912224123714072,0.8062552911003533,0.8029426124323592,0.8068409061617946,0.8047501272992659,0.8032369182523492,1.660205384010206,0.0003040166313422192,0.004812101113154887,0.0031040789898908448
56,8.822024631500245,0.03333783149719238,0.8019658927012234,0.8057800262485774,0.1,"(25,)",57,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 57}",187,0.801837675278001,0.8057140296756647,0.8018290335721466,0.8009884311889375,0.7952848891194689,0.8092351693835322,0.8040003356772984,0.8068133239861761,0.8068779831650649,0.8061491770085764,2.2077475803248365,0.0003940229247750698,0.0038193298202279765,0.0026872189841679038
57,7.117871379852295,0.025422143936157226,0.717816676028357,0.7185974036831424,0.1,"(25, 25)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 2}",372,0.7255259919529353,0.7234468087501017,0.7063297594573171,0.7023175472102022,0.7210255281226567,0.7319102605385402,0.7291661273066348,0.7325519073686516,0.7070343102316666,0.7027604945482162,2.723959644172276,0.00022383964327718034,0.009452448168500065,0.013500507234856733
58,8.386139154434204,0.03262343406677246,0.8001391330540122,0.8044450370142098,0.1,"(25, 25)",34,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 34}",270,0.8003296149661865,0.8048850303167624,0.7975051158511374,0.7988815634289335,0.7949024955976329,0.8072958044951097,0.8011288168428462,0.8040850010052805,0.806830206650416,0.8070777858249629,2.0943494726716296,0.0014732363540727199,0.004003563874547126,0.0030441320568846226
59,11.322541427612304,0.0387998104095459,0.8002323886736915,0.8062490960113049,0.1,"(25, 25)",66,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 66}",267,0.7989077984350709,0.8052269419854404,0.8052743465419632,0.8067975968693726,0.7920035755747878,0.8077260860100759,0.8030879253682003,0.809058616492128,0.8018885655271379,0.8024362386995075,1.1037921614950728,0.004577344292499357,0.004599699254399846,0.0022785274943547358
60,9.658480596542358,0.027347326278686523,0.790162169081704,0.792308050355846,0.1,"(25, 25)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 6}",347,0.790424725653744,0.7918794970006016,0.7976486450766366,0.7965737977570493,0.7813098073830659,0.7922472034785795,0.792134296061262,0.7942980001866276,0.7892932694750036,0.7865417533563719,2.6904099524049423,0.004503520324211567,0.005274936512774705,0.0033344877455707828
61,11.128801965713501,0.03389296531677246,0.8034199179081848,0.8089585300251017,0.1,"(25, 25)",38,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 38}",106,0.8069496998009903,0.8105786845967315,0.8055388283163508,0.8069815010438894,0.7952372215840503,0.8098566638877103,0.8031233107838371,0.8089165585730415,0.8062504661693173,0.8084592420241353,1.8261305497380778,0.00031412773275027873,0.0042896629211291925,0.0012321719826702377
