1,3.7204894467636187
2,2.973944187235289
3,1.953740641243319
4,1.7588245829632525
5,1.6261218176150969
6,1.5254541440195086
7,1.2625232496966428
8,1.1841094179948402
9,1.1446538039016163
10,1.1048137687425978
11,1.0947331506498563
12,1.0866988395048627
13,1.0626858656039995
14,1.0551877945718717
15,1.051492192537074
16,1.0444628979696942
17,1.0325499063517958
18,1.0291783713636695
19,1.0264429563825546
20,1.0214640158917778
21,1.0188209531970405
22,1.0178267401981342
23,1.0170314238149372
24,1.0146132122624263
25,1.0123802500208363
26,1.0109073403153497
27,1.010482523388487
28,1.0087746983477315
29,1.007863444602353
30,1.0077012961417995
31,1.0072875760811717
32,1.0069515876765838
33,1.0067893308584164
34,1.0063788664237319
35,1.0060891384345643
36,1.0055525798368359
37,1.005163032891601
38,1.0047996724651678
39,1.0046186203660055
40,1.0041332381817207
41,1.0034212504576745
42,1.00267689789927
43,1.0019801461029054
44,1.0016191740905904
45,1.001346270218531
46,1.0009600302458337
47,1.0008931552281979
48,1.0005694734482995
49,1.0004867267041053
50,1.000360973319728
51,1.0002896919663076
52,1.000269605575598
53,1.0002123644560335
54,1.0001791419566337
55,1.0001522599673172
56,1.0001180405792958
57,1.0001017085246886
58,1.0000724428134113
59,1.000064567518147
60,0.9987989114053416
61,0.9981962920275195
62,0.9971078870632449
63,0.9883278260872362
64,0.9843687013057637
65,0.9821465560357057
66,0.9795140525173275
67,0.9696823061161398
68,0.950481226444569
69,0.9255055472543227
70,0.9149147522904394
71,0.9079263084678391
72,0.8916585646731646
73,0.7382148062880048
74,0.6900158223363905
75,0.3983419262308791
76,0.22256017379378
77,0.17636304312570936
78,0.15579581900421907
79,0.13830135631360757
80,0.01746097614898059
81,0.00946641773677852
82,0.006315308249364412
83,0.0005178883710280588
84,2.815133459603845e-32
85,7.7103502289065e-33
