,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__activation,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,19.99341826438904,0.05565314292907715,0.7783393491988418,0.7783436970133732,relu,1.0,"(100, 100)",0.016,"{'NN__hidden_layer_sizes': (100, 100), 'NN__learning_rate_init': 0.016, 'NN__alpha': 1.0, 'NN__activation': 'relu'}",1,0.7732783818805316,0.7735006458756226,0.7831515307802153,0.778666589147648,0.7852502783437519,0.7805265296011933,0.7756375405454349,0.7762622513555095,0.7743791134398292,0.7827624690868933,6.710860235070142,0.010003496887180972,0.004889080767192561,0.0032305456017228304
