,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,13.149860858917236,0.05653119087219238,0.6545329015141167,0.6549878447907829,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 2}",373,0.6512810448878361,0.655479522834643,0.6540922925921805,0.659494917662395,0.6574639603431895,0.6518459186646999,0.6572028563962241,0.6480071300669684,0.652624420833744,0.6601117347252083,3.8730603095876077,0.0021087679877182294,0.002454836834180209,0.004591552658218904
1,53.71448283195495,0.09270119667053223,0.8138258900669344,0.8294945708038218,0.1,"(50, 50)",34,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 34}",176,0.8222477364513676,0.832682979852606,0.8157855797616048,0.8394745071227077,0.804215709436413,0.8217477440790713,0.8202030343247013,0.8308290715942701,0.8066766081669713,0.8227385513704543,11.555380058348476,0.010821788917645073,0.007195896718755228,0.006590949801636212
2,27.304271173477172,0.08164958953857422,0.9870183450584279,0.9950766035547186,0.1,"(50, 50)",67,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 67}",26,0.9840037582490962,0.9937984039469948,0.9890595240976151,0.9964411522395273,0.9904269575454876,0.9962882733222297,0.9881164407828086,0.9963877654039898,0.9834850185589764,0.9924674228608518,7.686770421380048,0.0020194507084859716,0.0027771504940511484,0.0016426137868732552
3,15.628750896453857,0.05798978805541992,0.7075873114149581,0.7084094930428428,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 5}",360,0.6960062836717887,0.6997434434202681,0.7023774662694672,0.7077710296386827,0.7135632249344998,0.7066530127829244,0.7148368266450275,0.7151820653000652,0.7111535164538302,0.7126979140722736,2.702870975251056,0.0005532536370930238,0.0072422872125946225,0.005345120473624997
4,76.58951354026794,0.1143117904663086,0.8285366939505396,0.8480845669101802,0.1,"(50, 50)",38,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 38}",146,0.82981136871077,0.8515526693552433,0.8354107977399485,0.8598410648316194,0.820491391911961,0.8427127903946445,0.8250059715721826,0.8419230594138506,0.831964047954635,0.8443932505555434,15.117988745139607,0.03082337537231343,0.005250090114730901,0.006792480429658258
5,12.195972442626953,0.058095264434814456,0.7261949031805843,0.7279974494929733,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 9}",338,0.7277721638736457,0.7294452513627908,0.7203063790841071,0.7316554596190997,0.7164765208401774,0.7143870082402118,0.7272775294845651,0.728193078861688,0.7391424937928748,0.7363064493810761,1.3065654023842714,0.0002789100961150142,0.007751300649899606,0.007345733856087604
6,43.68751721382141,0.10421457290649414,0.8308772955851094,0.8486133636028885,0.1,"(50, 50)",41,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 41}",142,0.8296484159856297,0.8446476073394731,0.8316638900887164,0.85313149513743,0.8268409242809869,0.8454664172479606,0.8426507341754932,0.8602371248019077,0.8235822086673724,0.839584173487671,12.558462384149882,0.026777099850359868,0.0064846082561867925,0.00724820122807856
7,30.159082174301147,0.07729496955871581,0.9792579098218788,0.9911672396991154,0.1,"(50, 50)",59,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 59}",52,0.9821661389532303,0.9941873536612627,0.9792407418723796,0.9912563650305952,0.976178831293104,0.988548248110502,0.9814639193140202,0.9925043401196744,0.977239670202467,0.9893398915735427,3.085922213165843,0.0006973936795545576,0.0023185687522914162,0.0020550030324546337
8,24.260458612442015,0.06484427452087402,0.7499610160109886,0.7547691592242057,0.1,"(50, 50)",12,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 12}",304,0.7527844605844087,0.755855226189521,0.7450429204574398,0.7617113344277122,0.7483165490951731,0.7534675080209722,0.7550904315972655,0.759028175313688,0.7485705066386376,0.7437835521691354,15.838679513490334,0.024471230521985854,0.003552703153042103,0.006162636031489922
9,56.99430537223816,0.09857439994812012,0.848640199702584,0.8696564712657183,0.1,"(50, 50)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 45}",121,0.8434076464976914,0.8698870844618981,0.8443857254354677,0.8616829877355173,0.8365648664494731,0.859671518057135,0.8513430640363195,0.8668777628729075,0.8675009063848148,0.8901630032011338,24.442626965218547,0.02271399831033167,0.010529093746715186,0.01087720538539868
10,31.25582637786865,0.08235182762145996,0.7572440593694527,0.7635149021775987,0.1,"(50, 50)",16,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 16}",293,0.7534675636308086,0.75611771314393,0.756990772731306,0.7723731794175708,0.7593848784471684,0.7654339426835381,0.7496338639907988,0.7538781375174788,0.7667438849644137,0.7697715381254757,16.02896805695107,0.02826037670606177,0.005780434647277476,0.007333251996519361
