,x,y,target
0,30.357460021972656,64.701416015625,0.0
1,26.274147033691406,-32.014225006103516,0.0
2,1.4454225301742554,32.089813232421875,0.0
3,-84.57768249511719,16.613422393798828,1.0
4,37.340476989746094,-1.024921178817749,1.0
5,-51.88362503051758,50.29774856567383,1.0
6,18.708274841308594,48.60299301147461,0.0
7,-59.44283676147461,-50.214630126953125,1.0
8,1.173534631729126,-28.935287475585938,0.0
9,-25.138290405273438,16.940420150756836,1.0
10,14.105278015136719,-66.2567367553711,0.0
11,-55.224666595458984,-14.994476318359375,0.0
12,21.033756256103516,-13.305450439453125,0.0
13,-41.315101623535156,-64.17932891845703,0.0
14,20.268985748291016,-82.89118194580078,0.0
15,14.234625816345215,-27.22046661376953,0.0
16,-35.79373550415039,44.4715576171875,0.0
17,3.240267038345337,-48.96394348144531,1.0
18,-5.861402988433838,-63.66193771362305,1.0
19,9.55462646484375,41.166709899902344,1.0
20,-45.73418045043945,-3.9417431354522705,0.0
21,51.45619201660156,5.390425682067871,0.0
22,48.251461029052734,36.54546356201172,1.0
23,47.91159439086914,35.016292572021484,1.0
24,-74.04905700683594,-17.64385986328125,1.0
25,28.5067081451416,-66.67591094970703,0.0
26,-54.52971649169922,46.78727340698242,0.0
27,84.90562438964844,-1.472037672996521,0.0
28,14.796743392944336,-58.04421615600586,1.0
29,-7.866733551025391,-52.79950714111328,0.0
30,-29.580381393432617,68.43793487548828,1.0
31,-3.9676268100738525,-42.66634750366211,1.0
32,-28.742630004882812,-6.79697847366333,1.0
33,-58.738624572753906,56.648956298828125,1.0
34,-43.06643295288086,46.35270690917969,0.0
35,-80.0659408569336,6.754072666168213,1.0
36,22.992605209350586,67.01424407958984,1.0
37,-62.91337966918945,26.86058235168457,1.0
38,14.895977020263672,-70.89019012451172,1.0
39,-24.347232818603516,81.0583724975586,1.0
40,-14.867347717285156,23.507837295532227,1.0
41,-82.98579406738281,-17.435829162597656,1.0
42,6.39349889755249,-32.33135986328125,1.0
43,-1.84686279296875,-11.823067665100098,1.0
44,66.05870056152344,-44.70329284667969,0.0
45,23.897930145263672,13.097700119018555,1.0
46,-73.16854095458984,-36.091064453125,1.0
47,21.54013442993164,-12.781179428100586,0.0
48,30.734058380126953,-10.41783332824707,1.0
49,-60.83023452758789,30.980390548706055,0.0
50,63.83908462524414,-35.52042770385742,1.0
51,-24.29612159729004,81.07510375976562,1.0
52,69.81625366210938,-18.833951950073242,1.0
53,-31.487321853637695,-3.9192206859588623,0.0
54,-4.374288082122803,20.890640258789062,1.0
55,-27.22776222229004,-57.663726806640625,0.0
56,9.492682456970215,-0.3298238217830658,1.0
57,25.479660034179688,-15.767655372619629,1.0
58,-61.20027542114258,-21.508344650268555,1.0
59,-17.42827033996582,25.30019760131836,0.0
60,-4.353079319000244,-71.22674560546875,0.0
61,-48.31431579589844,-59.461708068847656,1.0
62,-3.012944221496582,25.740144729614258,0.0
63,53.41057586669922,58.15806579589844,0.0
64,-16.420799255371094,-29.263620376586914,0.0
65,-57.431549072265625,-26.392120361328125,1.0
66,-18.184558868408203,39.817710876464844,1.0
67,-30.81429672241211,-37.4183464050293,1.0
68,-5.573420524597168,-10.17633056640625,1.0
69,-10.913375854492188,-78.37655639648438,0.0
70,62.8421516418457,-8.752213478088379,1.0
71,-24.7154483795166,38.7013053894043,1.0
72,47.494224548339844,-45.79235076904297,1.0
73,40.126094818115234,-42.50263977050781,0.0
74,43.70778274536133,51.76888656616211,1.0
75,14.469969749450684,-63.51436233520508,0.0
76,60.29927062988281,34.648353576660156,0.0
77,59.23386764526367,23.626623153686523,0.0
78,29.108924865722656,-26.311031341552734,0.0
79,-73.49781799316406,26.508594512939453,1.0
80,-68.75736236572266,18.01598358154297,0.0
81,23.676258087158203,-26.851905822753906,1.0
82,30.570873260498047,-5.92857551574707,1.0
83,73.90663146972656,-39.465736389160156,0.0
84,37.961891174316406,27.94269371032715,1.0
85,-35.24916076660156,60.37210464477539,0.0
86,24.54862403869629,33.66710662841797,0.0
87,20.598236083984375,37.77793884277344,1.0
88,60.745582580566406,12.614479064941406,1.0
89,-17.728496551513672,5.899265289306641,1.0
90,-51.29563903808594,64.27095031738281,0.0
91,36.77262496948242,46.38649368286133,0.0
92,11.709205627441406,-30.87430763244629,0.0
93,46.97075653076172,32.19858169555664,1.0
94,45.06871795654297,9.250508308410645,0.0
95,40.90764236450195,-73.27458190917969,1.0
96,-82.67718505859375,-19.317581176757812,0.0
97,-53.272682189941406,32.63148880004883,1.0
98,9.946124076843262,68.31742858886719,1.0
99,28.85265350341797,-70.78162384033203,1.0
100,1.6296331882476807,-7.876134395599365,1.0
101,-23.264049530029297,-71.64165496826172,1.0
102,70.78087615966797,15.04792308807373,0.0
103,82.5616683959961,9.347785949707031,1.0
104,51.83950424194336,60.95647048950195,0.0
105,50.13219451904297,-19.77635383605957,0.0
106,31.790525436401367,-46.09782791137695,0.0
107,18.156963348388672,-0.013304985128343105,0.0
108,38.28688049316406,33.14043426513672,1.0
109,34.34712600708008,18.31306266784668,0.0
110,-6.044386863708496,56.7145881652832,0.0
111,-34.13623809814453,-26.961769104003906,0.0
112,21.184812545776367,49.410858154296875,1.0
113,35.72621154785156,13.963740348815918,1.0
114,12.634383201599121,-39.28022003173828,1.0
115,3.73569655418396,23.844074249267578,1.0
116,20.983428955078125,10.090679168701172,1.0
117,6.648425102233887,60.48161315917969,0.0
118,12.606932640075684,-31.976234436035156,0.0
119,1.0022716522216797,11.937150955200195,1.0
120,-0.2777358293533325,-12.924078941345215,1.0
121,-19.629011154174805,-39.01393508911133,1.0
122,17.478899002075195,7.905505657196045,0.0
123,65.21125793457031,21.016271591186523,1.0
124,-2.847838878631592,-35.95390319824219,0.0
125,17.344932556152344,7.829376220703125,0.0
126,84.66643524169922,1.8147646188735962,0.0
127,-4.163945198059082,-42.64325714111328,1.0
