,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
277,43.159497594833375,0.22558398246765138,0.7532880347056873,0.7532876406513547,0.001,"(100, 25, 100)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 25}",102,0.7515422842555607,0.7505253017216631,0.7544259200936323,0.7637181345489116,0.7447627019663766,0.7397938725520216,0.7658262331688277,0.7663802074316596,0.7498829506897638,0.7460206870025174,44.32672838734405,0.2763483600169545,0.007011766034583529,0.010224787695195765
278,85.30121903419494,0.23300185203552246,0.754271027384203,0.7559388099104227,0.001,"(100, 25, 100)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 30}",99,0.7446432002653087,0.7447280979523568,0.7575010911611854,0.7706058519982403,0.7613991741820556,0.7563319687341757,0.7527817428668874,0.7561788730921152,0.7550304502343946,0.7518492577752256,39.425426558470626,0.29709492467715426,0.005598895653242742,0.008458591219238903
279,44.28932023048401,0.08653979301452637,0.7504402533599875,0.7518189629452615,0.001,"(100, 25, 100)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 35}",106,0.7521108090136758,0.7502122132499981,0.7526415429451504,0.7634953093012707,0.7451111452343806,0.7429989692778838,0.7448151055589997,0.7456043255622087,0.7575229359182744,0.7567839973349463,25.933817331522604,0.0009834370680275354,0.004854691044773441,0.00748310472190377
280,189.0860963821411,0.8439305782318115,0.8143412793327667,0.8157795885189282,0.001,"(100, 25, 100)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 40}",66,0.8197619330683197,0.8162552589160341,0.8102482595536594,0.8204041548306116,0.8097749805401608,0.8117610203025336,0.8174332317005406,0.8173264922653601,0.8144877268588608,0.8131510162801014,63.76218302006911,0.2594528226058506,0.003913322725749365,0.003068030952357305
281,75.19210886955261,0.30042071342468263,0.830571687187055,0.8320288057091234,0.001,"(100, 25, 100)",45,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 45}",56,0.8275645433149235,0.828817141003783,0.8411724581341431,0.8468217549735274,0.8224558447502655,0.8233095642822361,0.832431562097706,0.8321100101570735,0.8292341115066348,0.8290855581289973,39.69476638798066,0.3966181198497369,0.006205397089113748,0.007922633522502383
282,188.38231167793273,0.704185962677002,0.9026672026555357,0.9054098085641102,0.001,"(100, 25, 100)",50,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 50}",33,0.9049937375813376,0.9065163844360385,0.9042266819826755,0.9094195534396776,0.9061533627408599,0.9076614159664146,0.8991908084446735,0.9034631308608592,0.8987711099432301,0.8999885581175614,87.08705164402957,0.49088083025946044,0.003074489134324311,0.0033332209799569355
283,317.99996042251587,0.5589134216308593,0.9461677981761745,0.9476588551964567,0.001,"(100, 25, 100)",55,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 55}",15,0.9393734549321652,0.9377297800285306,0.9383667085605243,0.9441240397538976,0.9382073940946896,0.9372555817909292,0.9580699370918953,0.9607398304033695,0.9568223727233139,0.9584450440055565,314.8664723876787,0.55355466024546,0.009225677410601832,0.01006740614898253
284,115.75315957069397,0.5810829639434815,0.9923899329060575,0.9927402787294503,0.001,"(100, 25, 100)",60,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 60}",4,0.9902080898683733,0.9909345076037417,0.9931851463612611,0.9933394522683506,0.99163205882341,0.99125691319009,0.994935501797478,0.9950205785467184,0.991988957139114,0.9931499420383503,91.94106862826142,0.5778246886873548,0.0015879615996308503,0.0014958464423071572
285,13.848928546905517,0.05767922401428223,0.6400234370431925,0.6402170742709345,0.0001,"(50, 50)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 2}",334,0.6436788523485829,0.6445847132485834,0.6361766402658179,0.6411831124687797,0.6317363207907684,0.6283865054405755,0.637056801548175,0.6291550481752987,0.6514689615877425,0.6577759920214356,1.992387339026596,0.0006732390262378168,0.006879407694933223,0.010868816612658662
286,13.242412185668945,0.0584315299987793,0.7007960953459759,0.7012691983114482,0.0001,"(50, 50)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 3}",261,0.7124113833485889,0.7180024207659211,0.6907175145747855,0.698085089455372,0.7044949225097108,0.6966700649139723,0.6985397445850056,0.6967966462309028,0.6978161785423103,0.6967917701910725,5.190333211452983,0.0005074511388027201,0.007268443880723517,0.008382629606660676
