,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
172,30.572880029678345,0.074550199508667,0.6908232863107187,0.6922974944442931,0.01,"(100, 25, 100)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 3}",346,0.6937560793543325,0.690143813768671,0.6904514248108332,0.6896212092119645,0.6878011370219104,0.6946919138720528,0.6873582672256304,0.6940172712047702,0.6947496124954274,0.693013264164007,2.609226455895493,0.00042118255561110897,0.00300980810055779,0.0020495875629451842
173,27.839307403564455,0.07553000450134277,0.7035402302481082,0.7067546890255834,0.01,"(100, 25, 100)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 4}",327,0.7032506738156271,0.6982439095192275,0.708349870876359,0.711663753457075,0.6953484061953527,0.6994152799604626,0.704432503211528,0.7179243382457011,0.7063199731826277,0.7065261639454504,4.965554784628207,0.0007565771808680777,0.004446232149621074,0.007419063205503054
174,25.3976459980011,0.07594118118286133,0.795389385097984,0.7962886456621182,0.01,"(100, 25, 100)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 5}",295,0.7944388148779794,0.7964799513114046,0.8019415941885697,0.7976846823817293,0.7966312506731384,0.8001640618680333,0.7931133831617064,0.7965277588070766,0.7908215572663202,0.7905867739423474,5.319329976866287,0.0005339276334412606,0.0037794364255242996,0.0031487420773329334
175,33.26346864700317,0.07726430892944336,0.8020386251269047,0.8035340411710971,0.01,"(100, 25, 100)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 6}",222,0.8040974049963104,0.8066008424944751,0.8016732222268657,0.7977287837101426,0.8014220758107473,0.8066108059041589,0.7975925856087531,0.8013676561103734,0.8054079548576499,0.8053621176363354,8.852667596831008,0.00048372757206284174,0.002678478573079685,0.0034816046174641615
176,21.71113052368164,0.07680301666259766,0.79981737726788,0.8014360330464703,0.01,"(100, 25, 100)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 7}",252,0.8003209532237372,0.8020294541793556,0.8063013050304368,0.8023160225940051,0.7969087450391616,0.8010539482787118,0.7971324902668872,0.8030675628253087,0.7984232221045553,0.7987131773549698,3.002018357469318,0.0005618650439418312,0.0034614212180423204,0.0015065425019196346
177,25.026098012924194,0.07795858383178711,0.8001196876779567,0.802893622718526,0.01,"(100, 25, 100)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 8}",250,0.7989981862650987,0.8005501463014992,0.8048081695972179,0.8056607045856622,0.798642528479059,0.8026228208140984,0.7952518140334176,0.8025963056574759,0.8028980907573682,0.8030381362338941,6.721251025432062,0.0007619836452726399,0.003371550497039069,0.0016328649080038227
178,23.758258962631224,0.07824382781982422,0.8019129210777253,0.805116547197963,0.01,"(100, 25, 100)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 9}",227,0.8000579079942243,0.8059699166148345,0.8064163798290559,0.801182095667564,0.800339465559611,0.8063454642917632,0.8020109890147223,0.8089528340337736,0.8007399243289327,0.8031324253818795,4.182005622812849,0.0007691791840482995,0.0023487741891101747,0.002697117776361172
179,29.657842445373536,0.07893614768981934,0.803692105759626,0.8079791279373587,0.01,"(100, 25, 100)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 10}",206,0.8040977786401022,0.8096515510040004,0.8110508670021401,0.8060738384152507,0.7969092716584055,0.8047183080998558,0.7996833489450457,0.8108985617528855,0.8067194983398001,0.8085533804148015,6.720066876394985,0.002149222957703351,0.005011131678861439,0.0022765294990679677
180,29.57126727104187,0.08194851875305176,0.8082056888282315,0.8160784463370071,0.01,"(100, 25, 100)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 15}",104,0.8068090398971405,0.8115058075717476,0.8142606792436933,0.8155617065632145,0.8083906074230212,0.8226514787147388,0.8020109890147226,0.8143066267963253,0.809557375737312,0.816366612039009,5.9032249241521315,0.0014624057693960748,0.003971123429154365,0.0036770418509077096
181,24.140564966201783,0.08075261116027832,0.8109411738246352,0.8169107784232905,0.01,"(100, 25, 100)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 20}",16,0.8080143128670283,0.8121631290916692,0.8086714653571175,0.8079182088851382,0.8055155211678852,0.8210512729807358,0.813210413606754,0.8194913326153126,0.8192951706812587,0.8239299485435969,3.7834500910890245,0.000453982958002457,0.0048598149116115446,0.005941013135325448
