0,0.21441829225559864
1,0.18659004316941327
2,0.1253815019537051
3,0.08168133231647078
4,0.07630362154433785
5,0.039235293589405515
6,0.03722474590276714
7,0.025522683184205374
8,0.014114292275013427
9,0.013709958515413663
10,0.012947724555644484
11,0.01252476396421264
12,0.012366978344233557
13,0.011892658078840768
14,0.010406044211277136
15,0.009999835915852472
16,0.007523906132913812
17,0.00723371526892038
18,0.007072694954773327
19,0.006809236913935277
20,0.00680810326757806
21,0.00628641272655813
22,0.005703785595198197
23,0.004891373848231843
24,0.0038429994888453515
25,0.003399134542696339
26,0.003266121025861936
27,0.0028323950214376842
28,0.00275300768132318
29,0.0022526444926301657
30,0.002228800050150305
31,0.0021629952541568384
32,0.0020420003173214616
33,0.0020344697200458737
34,0.0020342812809679882
35,0.0020162865170378873
36,0.0019210674091907217
37,0.0019105934566341163
38,0.0018937887183640247
39,0.0018058157336725833
40,0.0017448968891782763
41,0.0016933993891555604
42,0.0016041255342608238
43,0.0015696157684831494
44,0.001434181266121391
45,0.0014053713161560088
46,0.0014033193234740367
47,0.001358135619040815
48,0.00133311757504883
49,0.0012586631426060033
50,0.001256755581217925
51,0.001236988803478916
52,0.0011605254342780577
53,0.0011390881788482141
54,0.001060513022590235
55,0.0005645784243769778
56,0.0005014573414282749
57,0.00046718820154004035
58,0.0004397657999546728
59,0.00038666824948256363
60,0.0003227922938864701
61,0.00024373993085172492
62,0.00022065336837082832
63,0.0001818720612576773
64,0.00017937033819761847
65,0.00013538706515784247
66,7.86501688095934e-05
67,7.482096578533124e-05
68,6.49273176919323e-05
69,6.146793705645794e-05
70,5.554457476055671e-05
71,4.503092506583262e-05
72,4.326927444749117e-05
73,4.075914554311674e-05
74,3.5936368377716795e-05
75,2.740995072987657e-05
76,2.6045608712996108e-05
77,2.3256286098450505e-05
78,2.1627110867538706e-05
79,1.7858001253424896e-05
80,1.718873362580802e-05
81,1.172390916839957e-05
82,6.914608725265075e-06
83,0.0
84,0.0
