,x,y,target
0,-0.256221741437912,-10.563664436340332,1.0
1,52.15264892578125,-31.865739822387695,0.0
2,-44.65328598022461,1.9869996309280396,0.0
3,17.381742477416992,-34.275455474853516,0.0
4,-24.9912109375,60.63188552856445,1.0
5,21.318740844726562,-43.66901779174805,0.0
6,0.9135862588882446,46.20050048828125,0.0
7,-35.9890251159668,59.400516510009766,0.0
8,-11.23629093170166,-13.84836483001709,1.0
9,-57.378089904785156,-15.849686622619629,0.0
10,-37.2088623046875,28.46265411376953,0.0
11,43.10478210449219,-15.838074684143066,0.0
12,29.68107032775879,59.1695556640625,0.0
13,-56.6161994934082,31.573945999145508,0.0
14,32.32811737060547,-5.137963771820068,0.0
15,14.58533000946045,-60.19924545288086,0.0
16,44.461509704589844,13.870728492736816,0.0
17,-39.08394241333008,11.816630363464355,0.0
18,10.926844596862793,-22.07938003540039,0.0
19,-4.522265434265137,17.92159080505371,0.0
20,-3.7014336585998535,-30.738279342651367,1.0
21,26.38853645324707,-8.898628234863281,0.0
22,6.896134376525879,-60.86297607421875,0.0
23,35.31866455078125,32.22230529785156,0.0
24,-12.736855506896973,-44.19242477416992,1.0
25,38.74973678588867,17.10765838623047,1.0
26,-49.033935546875,-5.125516414642334,0.0
27,-31.01073455810547,-0.5460548400878906,0.0
28,-34.2540397644043,13.607640266418457,0.0
29,24.232372283935547,-26.03338050842285,1.0
30,36.50297164916992,-54.26865768432617,0.0
31,-18.43315887451172,-54.55912399291992,0.0
32,-39.2628173828125,41.679256439208984,1.0
33,28.67986297607422,-18.027145385742188,0.0
34,-43.261470794677734,-8.401161193847656,0.0
35,-28.236446380615234,38.52169418334961,0.0
36,52.55839157104492,-8.517784118652344,0.0
37,28.8483943939209,-16.539405822753906,0.0
38,-46.916847229003906,-0.1313938945531845,0.0
39,25.359882354736328,1.3239734172821045,0.0
40,-52.56842803955078,-10.86524772644043,0.0
41,-0.42788466811180115,-6.996167182922363,0.0
42,8.531730651855469,-20.159610748291016,0.0
43,-32.99025344848633,29.630367279052734,1.0
44,30.36814308166504,-36.212982177734375,0.0
45,-21.264371871948242,21.549884796142578,1.0
46,-4.651608943939209,-13.748160362243652,0.0
47,-2.3423233032226562,-24.381471633911133,0.0
48,-36.10990905761719,-56.60923767089844,1.0
49,8.509575843811035,37.79065704345703,0.0
50,5.614476680755615,29.81133270263672,0.0
51,-40.706321716308594,-2.9159786701202393,1.0
52,-20.634828567504883,14.503372192382812,0.0
53,-35.38728713989258,52.480594635009766,0.0
54,3.968477725982666,-14.153668403625488,1.0
55,5.311690330505371,11.37623119354248,0.0
56,-5.263557434082031,-17.20009994506836,1.0
57,0.047328006476163864,-49.22587203979492,0.0
58,25.482227325439453,-57.63878631591797,0.0
59,51.932735443115234,-32.92136764526367,0.0
60,-45.45738983154297,-26.512718200683594,0.0
61,63.256534576416016,16.546764373779297,1.0
62,-36.89824676513672,-44.620361328125,0.0
63,-0.05937580019235611,-35.35890579223633,0.0
