,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,7.881532001495361,0.03610410690307617,0.5,0.5,0.001,"(100, 100)",2,"{'NN__hidden_layer_sizes': (100, 100), 'NN__alpha': 0.001, 'km__n_clusters': 2}",4,0.5,0.5,0.5,0.5,0.5,0.5,0.5000000000000001,0.5,0.5000000000000001,0.49999999999999994,1.2382669659015415,0.0007465059646315025,7.021125622197724e-17,2.482534153247273e-17
1,8.325346946716309,0.03630208969116211,0.5,0.5,0.001,"(100, 100)",3,"{'NN__hidden_layer_sizes': (100, 100), 'NN__alpha': 0.001, 'km__n_clusters': 3}",4,0.5,0.5,0.5,0.5,0.5,0.5,0.5000000000000001,0.5,0.5000000000000001,0.49999999999999994,1.4319082091865056,0.0013528597179881898,7.021125622197724e-17,2.482534153247273e-17
2,8.764571619033813,0.0365023136138916,0.5,0.5,0.001,"(100, 100)",4,"{'NN__hidden_layer_sizes': (100, 100), 'NN__alpha': 0.001, 'km__n_clusters': 4}",4,0.5,0.5,0.5,0.5,0.5,0.5,0.5000000000000001,0.5,0.5000000000000001,0.49999999999999994,0.5859023185341738,0.0023253792903750775,7.021125622197724e-17,2.482534153247273e-17
3,10.014630222320557,0.03749980926513672,0.5002793763972474,0.49999948244989517,0.001,"(100, 100)",5,"{'NN__hidden_layer_sizes': (100, 100), 'NN__alpha': 0.001, 'km__n_clusters': 5}",1,0.5,0.5,0.5,0.5,0.5011071624558306,0.5006848346892556,0.5000131785377664,0.4998807868332469,0.5002764718501925,0.499431790726973,0.6416704493949651,0.0029989938566240275,0.0004271480746550218,0.0004015148239849776
4,11.796267986297607,0.036303234100341794,0.5,0.5,0.001,"(100, 100)",6,"{'NN__hidden_layer_sizes': (100, 100), 'NN__alpha': 0.001, 'km__n_clusters': 6}",4,0.5,0.5,0.5,0.5,0.5,0.5,0.5000000000000001,0.5,0.5000000000000001,0.49999999999999994,1.8238889497254227,0.001352663200891994,7.021125622197724e-17,2.482534153247273e-17
5,13.62318525314331,0.03849663734436035,0.5,0.5,0.001,"(100, 100)",7,"{'NN__hidden_layer_sizes': (100, 100), 'NN__alpha': 0.001, 'km__n_clusters': 7}",4,0.5,0.5,0.5,0.5,0.5,0.5,0.5000000000000001,0.5,0.5000000000000001,0.49999999999999994,2.9499821005834734,0.0033138039011897237,7.021125622197724e-17,2.482534153247273e-17
6,15.339396953582764,0.036502742767333986,0.5,0.5,0.001,"(100, 100)",8,"{'NN__hidden_layer_sizes': (100, 100), 'NN__alpha': 0.001, 'km__n_clusters': 8}",4,0.5,0.5,0.5,0.5,0.5,0.5,0.5000000000000001,0.5,0.5000000000000001,0.49999999999999994,2.400092752728414,0.0032528561949267706,7.021125622197724e-17,2.482534153247273e-17
7,15.817719173431396,0.03789863586425781,0.4998753300254429,0.5002145519789352,0.001,"(100, 100)",9,"{'NN__hidden_layer_sizes': (100, 100), 'NN__alpha': 0.001, 'km__n_clusters': 9}",14,0.5,0.5,0.49937671419194957,0.5010727598946757,0.5,0.5,0.5000000000000001,0.5,0.5000000000000001,0.49999999999999994,2.189697545199247,0.001410975522235317,0.0002493239324160372,0.00042910395787028603
8,18.21411247253418,0.036103248596191406,0.5,0.5,0.001,"(100, 100)",10,"{'NN__hidden_layer_sizes': (100, 100), 'NN__alpha': 0.001, 'km__n_clusters': 10}",4,0.5,0.5,0.5,0.5,0.5,0.5,0.5000000000000001,0.5,0.5000000000000001,0.49999999999999994,2.586941855941697,0.0032407341248510556,7.021125622197724e-17,2.482534153247273e-17
9,25.078165817260743,0.03729925155639648,0.5,0.5,0.001,"(100, 100)",15,"{'NN__hidden_layer_sizes': (100, 100), 'NN__alpha': 0.001, 'km__n_clusters': 15}",4,0.5,0.5,0.5,0.5,0.5,0.5,0.5000000000000001,0.5,0.5000000000000001,0.49999999999999994,2.813660252355834,0.0016210333361669005,7.021125622197724e-17,2.482534153247273e-17
10,33.825185203552245,0.04308462142944336,0.5,0.5,0.001,"(100, 100)",20,"{'NN__hidden_layer_sizes': (100, 100), 'NN__alpha': 0.001, 'km__n_clusters': 20}",4,0.5,0.5,0.5,0.5,0.5,0.5,0.5000000000000001,0.5,0.5000000000000001,0.49999999999999994,6.233724255076279,0.003477606226620818,7.021125622197724e-17,2.482534153247273e-17
11,32.67765183448792,0.04108991622924805,0.5000006239738467,0.5000257614233723,0.001,"(100, 100)",25,"{'NN__hidden_layer_sizes': (100, 100), 'NN__alpha': 0.001, 'km__n_clusters': 25}",3,0.5,0.5,0.5,0.5,0.5000031195485888,0.5001288071168617,0.5000000000000001,0.5,0.5000000000000001,0.49999999999999994,4.940893804566696,0.0032406666241979088,1.2478675295636318e-06,5.1522846744683774e-05
12,38.252749824523924,0.04488048553466797,0.5002450275965297,0.499960806162577,0.001,"(100, 100)",30,"{'NN__hidden_layer_sizes': (100, 100), 'NN__alpha': 0.001, 'km__n_clusters': 30}",2,0.5,0.5,0.5012250120691869,0.4998040308128847,0.5,0.5,0.5000000000000001,0.5,0.5000000000000001,0.49999999999999994,2.329358275118419,0.005570966553429261,0.0004900237136829383,7.838767484610876e-05
